Australia,-24.7761085,134.755
Barbados,13.1500331,-59.5250304
Fiji,-18.1239695,179.0122737
Hawaii,21.2160437,-157.9752029
Andaman and Nicobar Islands,10.2188344,92.5771329
Andhra Pradesh,15.9240905,80.1863809
Bihar,25.6440845,85.906508
Delhi,28.6517178,77.2219388
Goa, Daman & Diu,15.3004543,74.0855134
Himachal Pradesh,31.9292352,77.1828462
Karnataka,14.5203896,75.7223521
Kerala,10.3529588,76.5119752
Maharashtra,19.531932,76.0554568
Odisha,20.5431241,84.6897321
Puducherry,10.90253775,79.9752370356
Punjab,30.9293211,75.5004841
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
Uttarakhand,30.0417376,79.089691
Java (+ Bali),-6.3472901,106.779011
Iran,32.9407496,52.9471344
Iraq,33.0955793,44.1749775
Japan,36.5748441,139.2394179
Oman,21.0000287,57.0036901
Fujian (Fukien),26.5450001,117.842778
Guangdong (Kwangtung),23.1357694,113.1982688
Hainan,19.2000001,109.5999999
Hong Kong,22.2793278,114.1628131
Jiangsu (Kiangsu),33.0000001,119.9999999
Shandong (Shantung),36.0000001,118.9999999
Sichuan (Szechwan),32.41875,102.6366383
Zhejiang (Chekiang),29.0000001,119.9999999
Peru,-6.8699696,-75.0458514
Philippines,12.7503486,122.7312101
Taiwan,23.9739374,120.9820179
Thailand,14.8971921,100.83273
Turkey,38.9597594,34.9249653
