Afghanistan,33.0000866,64.9998468
Austria,47.2000338,13.199959
Azerbaijan,40.3936294,47.7872508
Distrito federal (Brasilia),-15.7934035,-47.8823171
Bulgaria,42.6073975,25.4856617
Canary Islands,28.5306525,-15.7464438
Egypt,26.2540493,29.2675469
Finland,63.2467777,25.9209164
France,46.603354,1.8883335
Georgia,41.6809707,44.0287382
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Karnataka,14.5203896,75.7223521
Maharashtra,19.531932,76.0554568
Uttar Pradesh,27.1303344,80.859666
Iran,32.9407496,52.9471344
Israel,30.8760272,35.0015196
Italy,42.6384261,12.674297
Jordan,31.1667049,36.941628
Lebanon,33.8750629,35.843409
Madeira,32.75175465,-16.9817465613
Mexico,19.4326009,-99.1333415
Montenegro,43.0285558,19.291739
Morocco,31.1728192,-7.3366042
New Zealand,-41.500083,172.8344077
North Africa,41.4299403,-8.0932407
Pakistan,30.3308401,71.247499
Adygey AO (Adigei),44.6939006,40.1520421
Serbia,44.1534121,20.55144
South Africa,-28.8166235,24.991639
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Syria,34.6401861,39.0494106
Taiwan,23.9739374,120.9820179
Thailand,14.8971921,100.83273
Tselinograd Obl.,51.15092055,71.4388595155
Turkey,38.9597594,34.9249653
Turkmenistan,39.3763807,59.3924609
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
California,36.7014631,-118.7559973
Florida,27.7567667,-81.4639834
Uzbekistan,41.32373,63.9528098
Venezuela,8.0018709,-66.1109317
