Austria,47.2000338,13.199959
Belgium,50.6407351,4.66696
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
Finland,63.2467777,25.9209164
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Hungary,47.1817585,19.5060937
Iran,32.9407496,52.9471344
Ireland (north and south),52.865196,-7.9794598
Israel,30.8760272,35.0015196
Sardinia,40.0912813,9.0305773
Japan,36.5748441,139.2394179
Jordan,31.1667049,36.941628
Netherlands,52.2379891,5.53460738162
Jilin (Kirin),42.9995032,125.9816054
Romania,45.9852129,24.6859225
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Tonga,-19.9160818,-175.2026423
Turkey,38.9597594,34.9249653
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
Scotland,56.7861112,-4.1140517
