Argentina,-34.9964962,-64.9672816
New South Wales,-31.8759834,147.2869493
Queensland,-21.9182855,144.4588889
Victoria,-36.5986095,144.6780052
Austria,47.2000338,13.199959
Azerbaijan,40.3936294,47.7872508
Bermuda,32.3018217,-64.7603582
Brazil,-10.3333332,-53.1999999
Bulgaria,42.6073975,25.4856617
Ontario,50.0000002,-86.0
Chile,-31.7613364,-71.3187696
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
Egypt,26.2540493,29.2675469
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Himachal Pradesh,31.9292352,77.1828462
Jammu & Kashmir,34.0476564,76.7972892
Punjab,30.9293211,75.5004841
Uttar Pradesh,27.1303344,80.859666
Iran,32.9407496,52.9471344
Israel,30.8760272,35.0015196
Sicily,37.587794,14.155048
Korea,35.3985008,127.937111
Mexico,19.4326009,-99.1333415
Moldova,47.286747,28.5110236
Pakistan,30.3308401,71.247499
Guangdong (Kwangtung),23.1357694,113.1982688
Heilongjiang (HeilungKiang),48.0000047,127.999992
Jiangxi (Kiangsi),28.0,116.0
Liaoning,40.9975197,122.9955469
Zhejiang (Chekiang),29.0000001,119.9999999
Portugal,40.033265,-7.8896262
Adygey AO (Adigei),44.6939006,40.1520421
Amur Oblast,52.8032368,128.437295
Daghestan ASSR,43.0574916,47.1332224
Karachai-Cherkess AR,44.2250248,42.056765
Primor'ye Kray,45.0819456,134.726645
Sakhalin Oblast,49.7219665,143.448533
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Slovenia,45.8133113,14.4808369
South Africa,-28.8166235,24.991639
Spain,40.0028028,-4.0031039
Switzerland,46.7985624,8.2319736
Taiwan,23.9739374,120.9820179
Turkey,38.9597594,34.9249653
Arkansas,35.2048883,-92.4479107
California,36.7014631,-118.7559973
Connecticut,41.6500201,-72.7342162
Delaware,38.6920451,-75.4013314
Georgia,41.6809707,44.0287382
Idaho,43.6447642,-114.015407
Illinois,40.0796319,-89.4339808
Indiana,40.3270127,-86.1746932
Kansas,38.27312,-98.5821871
Massachusetts,42.3788774,-72.0323659
Mississippi,32.9715645,-89.7348496
New York,40.7305991,-73.9865811
North Carolina,35.6729639,-79.0392918
Ohio,40.2253569,-82.6881394
Oregon,43.9792797,-120.7372569
Pennsylvania,40.9699889,-77.727883
Texas,31.8160381,-99.5120985
Virginia,37.1232245,-78.492772
Washington,38.8949549,-77.0366455
Wisconsin,44.4308975,-89.6884636
Uruguay,-32.8755547,-56.0201524
