Argentina,-34.9964962,-64.9672816
Austria,47.2000338,13.199959
Bulgaria,42.6073975,25.4856617
Ontario,50.0000002,-86.0
Quebec,54.0,-71.9999999
Chile,-31.7613364,-71.3187696
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Sardinia,40.0912813,9.0305773
Moldova,47.286747,28.5110236
Netherlands,52.2379891,5.53460738162
St. Petersberg (Leningrad),59.9393657,30.3153628
Ul'yanovsk Oblast,54.1463177,47.2324921
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Turkey,38.9597594,34.9249653
England,52.7954791,-0.540240236617
Nebraska,41.7370229,-99.5873815
Ohio,40.2253569,-82.6881394
