Austria,47.2000338,13.199959
Azerbaijan,40.3936294,47.7872508
Belgium,50.6407351,4.66696
Bulgaria,42.6073975,25.4856617
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
Finland,63.2467777,25.9209164
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Moldova,47.286747,28.5110236
Netherlands,52.2379891,5.53460738162
Romania,45.9852129,24.6859225
Moscow Oblast,55.5043158,38.0353929
Ryazan Oblast,54.4226732,40.5705246
St. Petersberg (Leningrad),59.9393657,30.3153628
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Turkey,38.9597594,34.9249653
Ukraine,49.4871968,31.2718321
United Kingdom,54.7023545,-3.2765752
