Argentina,-34.9964962,-64.9672816
New South Wales,-31.8759834,147.2869493
Northern Territory,-19.85161,133.2303375
Queensland,-21.9182855,144.4588889
South Australia,-30.5343664,135.6301212
Tasmania,-42.0350669,146.6366887
Victoria,-36.5986095,144.6780052
Western Australia,-25.2303004,121.0187246
Benin,9.5293472,2.2584408
Pernambuco,-8.4127482,-38.3087922
Sao Paulo,-21.9549805,-49.0232347
Bulgaria,42.6073975,25.4856617
British Columbia,55.0,-124.9999999
Ontario,50.0000002,-86.0
Canary Islands,28.5306525,-15.7464438
Chile,-31.7613364,-71.3187696
Czech Republic,49.8167003,15.4749544
Democratic Republic of Congo (Zaire),-2.9814343,23.8222636
Dominican Republic,19.0974031,-70.3028025
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Crete,41.4444791,-87.6314311
Hawaii,21.2160437,-157.9752029
Hungary,47.1817585,19.5060937
Karnataka,14.5203896,75.7223521
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
Uttarakhand,30.0417376,79.089691
Java (+ Bali),-6.3472901,106.779011
Ireland (north and south),52.865196,-7.9794598
Israel,30.8760272,35.0015196
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Kenya,1.4419683,38.4313975
Korea,35.3985008,127.937111
Korea, South,37.5540282,126.7893535
Malaysia,2.3923759,112.8471939
peninsular,-33.5991294,150.8346571
Mexico,19.4326009,-99.1333415
Micronesia,5.5600565,150.1982846
Moldova,47.286747,28.5110236
Montenegro,43.0285558,19.291739
Netherlands,52.2379891,5.53460738162
New Zealand,-41.500083,172.8344077
Papua New Guinea,-5.6816068,144.2489081
Philippines,12.7503486,122.7312101
Adygey AO (Adigei),44.6939006,40.1520421
Moscow Oblast,55.5043158,38.0353929
Primor'ye Kray,45.0819456,134.726645
Slovakia,48.7411522,19.4528646
Sri Lanka,7.878,80.7038245875
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Taiwan,23.9739374,120.9820179
Thailand,14.8971921,100.83273
Turkey,38.9597594,34.9249653
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
Arizona,34.395342,-111.7632754
California,36.7014631,-118.7559973
Colorado,38.7251776,-105.6077166
Florida,27.7567667,-81.4639834
