Argentina,-34.9964962,-64.9672816
Armenia,40.7696272,44.6736646
Belarus,53.4250605,27.6971358
Bulgaria,42.6073975,25.4856617
Chile,-31.7613364,-71.3187696
Cuba,23.0131338,-80.8328747
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Moldova,47.286747,28.5110236
Morocco,31.1728192,-7.3366042
China,35.000074,104.999927
Peru,-6.8699696,-75.0458514
Belgorod Oblast,50.7080119,37.5837615
Kaliningrad Oblast,54.7066422,20.5105166
Voronezh Oblast,50.9800393,40.1506507
Tadzhikistan,38.6281733,70.8156541
Turkmenistan,39.3763807,59.3924609
Ukraine,49.4871968,31.2718321
District of Columbia,38.8949549,-77.0366455
Illinois,40.0796319,-89.4339808
Massachusetts,42.3788774,-72.0323659
Uzbekistan,41.32373,63.9528098
Vietnam,13.2904027,108.4265113
