Algeria,28.0000272,2.9999825
Argentina,-34.9964962,-64.9672816
Queensland,-21.9182855,144.4588889
Bahia,-12.2852509,-41.9294775
Sao Paulo,-21.9549805,-49.0232347
Ethiopia,10.2116702,38.6521203
France,46.603354,1.8883335
Greece,39.000041,21.9999569
Andhra Pradesh,15.9240905,80.1863809
Delhi,28.6517178,77.2219388
Goa Daman & Diu,15.3004543,74.0855134
Gujarat,23.1923325,71.9329241
Karnataka,14.5203896,75.7223521
Kerala,10.3529588,76.5119752
Madhya Pradesh,23.8143419,77.5340719
Maharashtra,19.531932,76.0554568
Puducherry,10.90253775,79.9752370356
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
Iran,32.9407496,52.9471344
Iraq,33.0955793,44.1749775
Israel,30.8760272,35.0015196
Italy,42.6384261,12.674297
Jordan,31.1667049,36.941628
Kenya,1.4419683,38.4313975
Malta,27.5015719,85.2451666
Morocco,31.1728192,-7.3366042
Mozambique,-19.3022329,34.9144977
New Zealand,-41.500083,172.8344077
Guangxi (Kwangsi),24.0,109.0
Portugal,40.033265,-7.8896262
South Africa,-28.8166235,24.991639
Spain,40.0028028,-4.0031039
Syria,34.6401861,39.0494106
Taiwan,23.9739374,120.9820179
Tanzania,-6.5247122,35.7878438
Thailand,14.8971921,100.83273
Turkey,38.9597594,34.9249653
Uganda,1.5333554,32.2166578
Florida,27.7567667,-81.4639834
Vietnam,13.2904027,108.4265113
Zimbabwe,-18.4554962,29.7468414
