Argentina,-34.9964962,-64.9672816
Armenia,40.7696272,44.6736646
Australia,-24.7761085,134.755
Azerbaijan,40.3936294,47.7872508
Belgium,50.6407351,4.66696
Bermuda,32.3018217,-64.7603582
Rio de Janeiro,-22.2752761,-42.4194149
Bulgaria,42.6073975,25.4856617
British Columbia,55.0,-124.9999999
Ontario,50.0000002,-86.0
Quebec,54.0,-71.9999999
Chile,-31.7613364,-71.3187696
Colombia,2.893108,-73.7845142
Croatia,45.5643442,17.0118954
Cuba,23.0131338,-80.8328747
Cyprus,34.9823018,33.1451285
Czech Republic,49.8167003,15.4749544
Egypt,26.2540493,29.2675469
El Salvador,13.8000382,-88.9140682
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hawaii,21.2160437,-157.9752029
Hungary,47.1817585,19.5060937
Karnataka,14.5203896,75.7223521
Java (+ Bali),-6.3472901,106.779011
Israel,30.8760272,35.0015196
Sicily,37.587794,14.155048
Jamaica,18.1850507,-77.3947692
Japan,36.5748441,139.2394179
Mexico,19.4326009,-99.1333415
Moldova,47.286747,28.5110236
Montenegro,43.0285558,19.291739
Morocco,31.1728192,-7.3366042
Netherlands,52.2379891,5.53460738162
Beijing (Peking),39.9059631,116.391248
Fujian (Fukien),26.5450001,117.842778
Hebei,39.0000001,116.0
Henan (Honan),34.0000001,113.9999999
Jiangxi (Kiangsi),28.0,116.0
Shandong (Shantung),36.0000001,118.9999999
Shanghai,31.2253441,121.4888922
Zhejiang (Chekiang),29.0000001,119.9999999
Peru,-6.8699696,-75.0458514
Poland,52.0977181,19.0258159
Portugal,40.033265,-7.8896262
Puerto Rico,18.2017809,-66.5841245
Romania,45.9852129,24.6859225
Buryat ASSR,52.7182426,109.492143
Irkutsk Oblast,56.6370122,104.719221
Primor'ye Kray,45.0819456,134.726645
Sakhalin Oblast,49.7219665,143.448533
St. Petersberg (Leningrad),59.9393657,30.3153628
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
South Africa,-28.8166235,24.991639
Spain,40.0028028,-4.0031039
St Vincent & Grenadines,12.90447,-61.2765568
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Taiwan,23.9739374,120.9820179
Trinidad & Tobago,10.8677845,-60.9821066
Tselinograd Obl.,51.15092055,71.4388595155
Turkey,38.9597594,34.9249653
Uganda,1.5333554,32.2166578
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
Alabama,33.2588817,-86.8295336
Arkansas,35.2048883,-92.4479107
California,36.7014631,-118.7559973
Colorado,38.7251776,-105.6077166
Connecticut,41.6500201,-72.7342162
District of Columbia,38.8949549,-77.0366455
Florida,27.7567667,-81.4639834
Georgia,41.6809707,44.0287382
Illinois,40.0796319,-89.4339808
Indiana,40.3270127,-86.1746932
Iowa,41.9216734,-93.3122704
Kansas,38.27312,-98.5821871
Louisiana,30.8703881,-92.0071259
Maryland,39.5162234,-76.9382068
Massachusetts,42.3788774,-72.0323659
Minnesota,45.9896587,-94.6113287
New Jersey,40.0757384,-74.4041621
New Mexico,34.5708167,-105.9930069
New York,40.7305991,-73.9865811
North Carolina,35.6729639,-79.0392918
Ohio,40.2253569,-82.6881394
Pennsylvania,40.9699889,-77.727883
South Carolina,33.6874388,-80.4363742
Texas,31.8160381,-99.5120985
Virginia,37.1232245,-78.492772
Uzbekistan,41.32373,63.9528098
