Alberta,55.0,-114.9999998
British Columbia,55.0,-124.9999999
New Brunswick,46.5,-66.7499999
Nova Scotia,45.0000002,-62.9999998
Ontario,50.0000002,-86.0
California,36.7014631,-118.7559973
Connecticut,41.6500201,-72.7342162
Idaho,43.6447642,-114.015407
Maine,45.709097,-68.85902
Massachusetts,42.3788774,-72.0323659
Michigan,43.6211955,-84.6824345
Minnesota,45.9896587,-94.6113287
New Hampshire,43.4849133,-71.6553991
New York,40.7305991,-73.9865811
Ohio,40.2253569,-82.6881394
Oregon,43.9792797,-120.7372569
Pennsylvania,40.9699889,-77.727883
Rhode Island,41.7962409,-71.5992371
Vermont,44.5990718,-72.5002607
Virginia,37.1232245,-78.492772
Washington,38.8949549,-77.0366455
