Bulgaria,42.6073975,25.4856617
Croatia,45.5643442,17.0118954
France,46.603354,1.8883335
Hungary,47.1817585,19.5060937
Assam,26.4073841,93.2551303
Karnataka,14.5203896,75.7223521
Kerala,10.3529588,76.5119752
Tamil Nadu,10.9094334,78.3665347
West Bengal,22.9964948,87.6855882
Iran,32.9407496,52.9471344
Sicily,37.587794,14.155048
Macedonia,41.6171214,21.7168387
Morocco,31.1728192,-7.3366042
Netherlands,52.2379891,5.53460738162
Pakistan,30.3308401,71.247499
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Sweden,59.6749712,14.5208584
