New Brunswick,46.5,-66.7499999
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Hungary,47.1817585,19.5060937
Iran,32.9407496,52.9471344
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Moldova,47.286747,28.5110236
Netherlands,52.2379891,5.53460738162
Slovakia,48.7411522,19.4528646
Sweden,59.6749712,14.5208584
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
California,36.7014631,-118.7559973
Connecticut,41.6500201,-72.7342162
District of Columbia,38.8949549,-77.0366455
Illinois,40.0796319,-89.4339808
Kansas,38.27312,-98.5821871
Louisiana,30.8703881,-92.0071259
Massachusetts,42.3788774,-72.0323659
Minnesota,45.9896587,-94.6113287
Mississippi,32.9715645,-89.7348496
New Hampshire,43.4849133,-71.6553991
New Jersey,40.0757384,-74.4041621
North Carolina,35.6729639,-79.0392918
Oregon,43.9792797,-120.7372569
Virginia,37.1232245,-78.492772
Washington,38.8949549,-77.0366455
West Virginia,38.4758406,-80.8408414
Yemen,16.3471243,47.8915271
