Australia,-24.7761085,134.755
Austria,47.2000338,13.199959
Barbados,13.1500331,-59.5250304
Belgium,50.6407351,4.66696
Goiás,-15.9321904,-50.1388783
Bulgaria,42.6073975,25.4856617
Ontario,50.0000002,-86.0
Quebec,54.0,-71.9999999
Chile,-31.7613364,-71.3187696
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
Denmark,55.670249,10.3333283
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Grenada,12.1360374,-61.6904044
Hawaii,21.2160437,-157.9752029
Hungary,47.1817585,19.5060937
Karnataka,14.5203896,75.7223521
Ireland (north and south),52.865196,-7.9794598
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Korea,35.3985008,127.937111
Korea South,37.5540282,126.7893535
Moldova,47.286747,28.5110236
New Zealand,-41.500083,172.8344077
North Africa,41.4299403,-8.0932407
Beijing (Peking),39.9059631,116.391248
Jilin (Kirin),42.9995032,125.9816054
Liaoning,40.9975197,122.9955469
Sichuan (Szechwan),32.41875,102.6366383
Yunnan,25.0,102.0
Peru,-6.8699696,-75.0458514
Romania,45.9852129,24.6859225
Serbia,44.1534121,20.55144
St Vincent & Grenadines,12.90447,-61.2765568
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Trinidad & Tobago,10.8677845,-60.9821066
England,52.7954791,-0.540240236617
California,36.7014631,-118.7559973
Colorado,38.7251776,-105.6077166
Connecticut,41.6500201,-72.7342162
District of Columbia,38.8949549,-77.0366455
Florida,27.7567667,-81.4639834
Illinois,40.0796319,-89.4339808
Indiana,40.3270127,-86.1746932
Kansas,38.27312,-98.5821871
Louisiana,30.8703881,-92.0071259
Maryland,39.5162234,-76.9382068
Massachusetts,42.3788774,-72.0323659
Michigan,43.6211955,-84.6824345
Mississippi,32.9715645,-89.7348496
Missouri,38.7604815,-92.5617874
Nebraska,41.7370229,-99.5873815
New Jersey,40.0757384,-74.4041621
New York,40.7305991,-73.9865811
North Carolina,35.6729639,-79.0392918
Ohio,40.2253569,-82.6881394
South Carolina,33.6874388,-80.4363742
Texas,31.8160381,-99.5120985
Virginia,37.1232245,-78.492772
