Argentina,-34.9964962,-64.9672816
Bahamas,24.7736546,-78.0000546
Barbados,13.1500331,-59.5250304
Belize,16.8259793,-88.7600926
Santa Catarina,-27.0628366,-51.1149649
Caribbean (including West Indies),15.0000001,-75.0
Cuba,23.0131338,-80.8328747
Grenada,12.1360374,-61.6904044
Guadeloupe,16.2490067,-61.5650443
Guam,13.4501257,144.75755103
Guyana,4.8417097,-58.641689
Haiti,19.1399952,-72.3570971
Andhra Pradesh,15.9240905,80.1863809
Odisha,20.5431241,84.6897321
Jamaica,18.1850507,-77.3947692
Japan,36.5748441,139.2394179
Malaysia,2.3923759,112.8471939
Mauritius,-20.275945,57.5703566
Mexico,19.4326009,-99.1333415
Pakistan,30.3308401,71.247499
Fujian (Fukien),26.5450001,117.842778
Zhejiang (Chekiang),29.0000001,119.9999999
Peru,-6.8699696,-75.0458514
Philippines,12.7503486,122.7312101
Puerto Rico,18.2017809,-66.5841245
Sri Lanka,7.878,80.7038245875
Thailand,14.8971921,100.83273
Trinidad & Tobago,10.8677845,-60.9821066
Arizona,34.395342,-111.7632754
California,36.7014631,-118.7559973
Florida,27.7567667,-81.4639834
Venezuela,8.0018709,-66.1109317
