Algeria,28.0000272,2.9999825
Argentina,-34.9964962,-64.9672816
Austria,47.2000338,13.199959
Azerbaijan,40.3936294,47.7872508
Bermuda,32.3018217,-64.7603582
Bulgaria,42.6073975,25.4856617
Ontario,50.0000002,-86.0
Chile,-31.7613364,-71.3187696
Croatia,45.5643442,17.0118954
Cyprus,34.9823018,33.1451285
Czech Republic,49.8167003,15.4749544
El Salvador,13.8000382,-88.9140682
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Grenada,12.1360374,-61.6904044
Hawaii,21.2160437,-157.9752029
Hungary,47.1817585,19.5060937
Himachal Pradesh,31.9292352,77.1828462
Jammu & Kashmir,34.0476564,76.7972892
Iran,32.9407496,52.9471344
Sicily,37.587794,14.155048
Japan,36.5748441,139.2394179
Korea, North,61.18541105,6.8135088335
Korea, South,37.5540282,126.7893535
Macedonia,41.6171214,21.7168387
Mexico,19.4326009,-99.1333415
Moldova,47.286747,28.5110236
Morocco,31.1728192,-7.3366042
Myanmar (Burma),17.1750495,95.9999652
Netherlands,52.2379891,5.53460738162
North Africa,41.4299403,-8.0932407
Pakistan,30.3308401,71.247499
Fujian (Fukien),26.5450001,117.842778
Guangdong (Kwangtung),23.1357694,113.1982688
Hunan (Hunan),27.9995878,112.009538
Jiangxi (Kiangsi),28.0,116.0
Liaoning,40.9975197,122.9955469
Shaanxi (Shensi),36.0,109.0
Shanxi (Shansi),37.0,112.0
Sichuan (Szechwan),32.41875,102.6366383
Xinjiang Uygur (Sinkiang),41.5,85.5
Yunnan,25.0,102.0
Zhejiang (Chekiang),29.0000001,119.9999999
Poland,52.0977181,19.0258159
Russia,64.6863136,97.7453061
Adygey AO (Adigei),44.6939006,40.1520421
Amur Oblast,52.8032368,128.437295
Daghestan ASSR,43.0574916,47.1332224
Kabardino-Balkarian ASSR,43.4428286,43.4204809
Karachai-Cherkess AR,44.2250248,42.056765
Primor'ye Kray,45.0819456,134.726645
Sakhalin Oblast,49.7219665,143.448533
St. Petersberg (Leningrad),59.9393657,30.3153628
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Slovenia,45.8133113,14.4808369
South Africa,-28.8166235,24.991639
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Taiwan,23.9739374,120.9820179
Tselinograd Obl.,51.15092055,71.4388595155
Turkey,38.9597594,34.9249653
England,52.7954791,-0.540240236617
Arizona,34.395342,-111.7632754
Arkansas,35.2048883,-92.4479107
California,36.7014631,-118.7559973
Colorado,38.7251776,-105.6077166
Connecticut,41.6500201,-72.7342162
District of Columbia,38.8949549,-77.0366455
Florida,27.7567667,-81.4639834
Georgia,41.6809707,44.0287382
Illinois,40.0796319,-89.4339808
Indiana,40.3270127,-86.1746932
Kansas,38.27312,-98.5821871
Kentucky,37.5726028,-85.155141
Louisiana,30.8703881,-92.0071259
Maryland,39.5162234,-76.9382068
Massachusetts,42.3788774,-72.0323659
Michigan,43.6211955,-84.6824345
Mississippi,32.9715645,-89.7348496
New Jersey,40.0757384,-74.4041621
New York,40.7305991,-73.9865811
North Carolina,35.6729639,-79.0392918
Ohio,40.2253569,-82.6881394
Pennsylvania,40.9699889,-77.727883
Texas,31.8160381,-99.5120985
Virginia,37.1232245,-78.492772
Wisconsin,44.4308975,-89.6884636
