Andorra,42.5407167,1.5732033
Bulgaria,42.6073975,25.4856617
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Uttar Pradesh,27.1303344,80.859666
Italy,42.6384261,12.674297
Moldova,47.286747,28.5110236
Netherlands,52.2379891,5.53460738162
Pakistan,30.3308401,71.247499
Primor'ye Kray,45.0819456,134.726645
Ul'yanovsk Oblast,54.1463177,47.2324921
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Sweden,59.6749712,14.5208584
Turkey,38.9597594,34.9249653
