Armenia,40.7696272,44.6736646
Azerbaijan,40.3936294,47.7872508
Ontario,50.0000002,-86.0
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Georgia,41.6809707,44.0287382
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Iran,32.9407496,52.9471344
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Kirgizia,41.5089324,74.724091
Korea,35.3985008,127.937111
Korea, North,61.18541105,6.8135088335
Korea, South,37.5540282,126.7893535
Moldova,47.286747,28.5110236
Mongolia,46.8250388,103.8499736
Morocco,31.1728192,-7.3366042
Netherlands,52.2379891,5.53460738162
Fujian (Fukien),26.5450001,117.842778
Ningxia (Ningsia),37.0000001,105.9999999
Poland,52.0977181,19.0258159
Altai Kray,55.9257332,158.7054275
Amur Oblast,52.8032368,128.437295
Buryat ASSR,52.7182426,109.492143
Chelyabinsk Oblast,54.4223954,61.1865846
Irkutsk Oblast,56.6370122,104.719221
Karelian ASSR,63.67556245,33.3094171806
Khabarovsk Kray (Territory),51.6312684,136.121524
Murmansk Oblast,68.0000418,33.9999151
Primor'ye Kray,45.0819456,134.726645
Sakhalin Oblast,49.7219665,143.448533
St. Petersberg (Leningrad),59.9393657,30.3153628
Tyumen' Oblast,58.8206488,70.3658837
Yakut ASSR,66.941626,129.642371
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Tselinograd Obl.,51.15092055,71.4388595155
Turkey,38.9597594,34.9249653
Turkmenistan,39.3763807,59.3924609
United Kingdom,54.7023545,-3.2765752
California,36.7014631,-118.7559973
Kansas,38.27312,-98.5821871
Uzbekistan,41.32373,63.9528098
