Argentina,-34.9964962,-64.9672816
New South Wales,-31.8759834,147.2869493
Austria,47.2000338,13.199959
Belgium,50.6407351,4.66696
Bulgaria,42.6073975,25.4856617
Alberta,55.0,-114.9999998
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Iran,32.9407496,52.9471344
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Moldova,47.286747,28.5110236
Netherlands,52.2379891,5.53460738162
Shanxi (Shansi),37.0,112.0
Romania,45.9852129,24.6859225
Russia,64.6863136,97.7453061
Spain,40.0028028,-4.0031039
Switzerland,46.7985624,8.2319736
Turkey,38.9597594,34.9249653
Ukraine,49.4871968,31.2718321
California,36.7014631,-118.7559973
Illinois,40.0796319,-89.4339808
Minnesota,45.9896587,-94.6113287
Pennsylvania,40.9699889,-77.727883
