New South Wales,-31.8759834,147.2869493
Northern Territory,-19.85161,133.2303375
Cameroon,4.6125522,13.1535811
Guam,13.4501257,144.75755103
Bihar,25.6440845,85.906508
Delhi,28.6517178,77.2219388
Karnataka,14.5203896,75.7223521
Kerala,10.3529588,76.5119752
Madhya Pradesh,23.8143419,77.5340719
Odisha,20.5431241,84.6897321
Punjab,30.9293211,75.5004841
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
West Bengal,22.9964948,87.6855882
Sumatra,-0.14292745,101.583949
Italy,42.6384261,12.674297
Ivory Coast,7.9897371,-5.5679457
Japan,36.5748441,139.2394179
Korea,35.3985008,127.937111
Korea, South,37.5540282,126.7893535
Mali,16.3700359,-2.2900238
Mexico,19.4326009,-99.1333415
Micronesia,5.5600565,150.1982846
Nepal,28.1082107,84.0917515
Niger,17.7356214,9.3238432
Nigeria,9.6000359,7.9999721
Pakistan,30.3308401,71.247499
Beijing (Peking),39.9059631,116.391248
Hong Kong,22.2793278,114.1628131
Hubei (Hupeh),31.0,112.0
Jiangxi (Kiangsi),28.0,116.0
Shanxi (Shansi),37.0,112.0
Yunnan,25.0,102.0
Philippines,12.7503486,122.7312101
Senegal,14.4750607,-14.4529611
Sri Lanka,7.878,80.7038245875
District of Columbia,38.8949549,-77.0366455
Florida,27.7567667,-81.4639834
Indiana,40.3270127,-86.1746932
Maryland,39.5162234,-76.9382068
New Jersey,40.0757384,-74.4041621
New York,40.7305991,-73.9865811
Siberia,5.89168285,-75.9300731239
West Africa,2.0000003,15.9999997
