Antilles,47.2037987,-1.5695544
Argentina,-34.9964962,-64.9672816
New South Wales,-31.8759834,147.2869493
Queensland,-21.9182855,144.4588889
Sao Paulo,-21.9549805,-49.0232347
Bulgaria,42.6073975,25.4856617
Burkina Faso,12.0753083,-1.6880313
Cameroon,4.6125522,13.1535811
Caribbean (including West Indies),15.0000001,-75.0
Central America,-20.4859417,-54.6183864
Cuba,23.0131338,-80.8328747
El Salvador,13.8000382,-88.9140682
Ghana,8.0300284,-1.080027
Hawaii,21.2160437,-157.9752029
Hungary,47.1817585,19.5060937
Karnataka,14.5203896,75.7223521
Italy,42.6384261,12.674297
Mexico,19.4326009,-99.1333415
Micronesia,5.5600565,150.1982846
Moldova,47.286747,28.5110236
Netherlands Antilles,12.1546009,-68.9404722493
Nigeria,9.6000359,7.9999721
Papua New Guinea,-5.6816068,144.2489081
China,35.000074,104.999927
Peru,-6.8699696,-75.0458514
Senegal,14.4750607,-14.4529611
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Ukraine,49.4871968,31.2718321
Alabama,33.2588817,-86.8295336
Arizona,34.395342,-111.7632754
Arkansas,35.2048883,-92.4479107
Colorado,38.7251776,-105.6077166
Florida,27.7567667,-81.4639834
Georgia,41.6809707,44.0287382
Louisiana,30.8703881,-92.0071259
Mississippi,32.9715645,-89.7348496
Missouri,38.7604815,-92.5617874
New Mexico,34.5708167,-105.9930069
North Carolina,35.6729639,-79.0392918
Oklahoma,34.9550817,-97.2684062
South Carolina,33.6874388,-80.4363742
Tennessee,35.7730076,-86.282008
Texas,31.8160381,-99.5120985
Virginia,37.1232245,-78.492772
Uruguay,-32.8755547,-56.0201524
Venezuela,8.0018709,-66.1109317
