Andorra,42.5407167,1.5732033
Austria,47.2000338,13.199959
Belgium,50.6407351,4.66696
Bosnia Hercegovina,44.3053476,17.5961467
Bulgaria,42.6073975,25.4856617
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
Denmark,55.670249,10.3333283
Finland,63.2467777,25.9209164
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Iran,32.9407496,52.9471344
Israel,30.8760272,35.0015196
Sardinia,40.0912813,9.0305773
Sicily,37.587794,14.155048
Japan,36.5748441,139.2394179
Jordan,31.1667049,36.941628
Korea, South,37.5540282,126.7893535
Lebanon,33.8750629,35.843409
Morocco,31.1728192,-7.3366042
Netherlands,52.2379891,5.53460738162
China,35.000074,104.999927
Portugal,40.033265,-7.8896262
Romania,45.9852129,24.6859225
Serbia,44.1534121,20.55144
Slovenia,45.8133113,14.4808369
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Turkey,38.9597594,34.9249653
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
Scotland,56.7861112,-4.1140517
