Queensland,-21.9182855,144.4588889
Western Australia,-25.2303004,121.0187246
Bahamas,24.7736546,-78.0000546
Barbados,13.1500331,-59.5250304
Bolivia,-17.0568695,-64.9912285
Brazil,-10.3333332,-53.1999999
Colombia,2.893108,-73.7845142
Grenada,12.1360374,-61.6904044
Hawaii,21.2160437,-157.9752029
Andhra Pradesh,15.9240905,80.1863809
Delhi,28.6517178,77.2219388
Gujarat,23.1923325,71.9329241
Karnataka,14.5203896,75.7223521
Maharashtra,19.531932,76.0554568
Punjab,30.9293211,75.5004841
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
West Bengal,22.9964948,87.6855882
Java (+ Bali),-6.3472901,106.779011
Japan,36.5748441,139.2394179
Madagascar,-18.9249603,46.4416422
Malaysia,2.3923759,112.8471939
peninsular,-33.5991294,150.8346571
Mauritania,20.2540382,-9.2399262
Mauritius,-20.275945,57.5703566
Montserrat,16.7417041,-62.1916843
Pakistan,30.3308401,71.247499
Guangdong (Kwangtung),23.1357694,113.1982688
Peru,-6.8699696,-75.0458514
Philippines,12.7503486,122.7312101
Puerto Rico,18.2017809,-66.5841245
Réunion,-21.1309331,55.5265771
Sri Lanka,7.878,80.7038245875
Taiwan,23.9739374,120.9820179
Thailand,14.8971921,100.83273
Trinidad & Tobago,10.8677845,-60.9821066
Venezuela,8.0018709,-66.1109317
