Belgium,50.6407351,4.66696
British Columbia,55.0,-124.9999999
Denmark,55.670249,10.3333283
Finland,63.2467777,25.9209164
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Netherlands,52.2379891,5.53460738162
Russia,64.6863136,97.7453061
Sweden,59.6749712,14.5208584
Scotland,56.7861112,-4.1140517
California,36.7014631,-118.7559973
Colorado,38.7251776,-105.6077166
Connecticut,41.6500201,-72.7342162
Idaho,43.6447642,-114.015407
Nevada,39.5158825,-116.8537226
Oregon,43.9792797,-120.7372569
Washington,38.8949549,-77.0366455
