Austria,47.2000338,13.199959
Belgium,50.6407351,4.66696
Bosnia Hercegovina,44.3053476,17.5961467
Bulgaria,42.6073975,25.4856617
Croatia,45.5643442,17.0118954
Cyprus,34.9823018,33.1451285
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Tamil Nadu,10.9094334,78.3665347
Uttar Pradesh,27.1303344,80.859666
Sicily,37.587794,14.155048
Philippines,12.7503486,122.7312101
Romania,45.9852129,24.6859225
Sweden,59.6749712,14.5208584
Turkey,38.9597594,34.9249653
England,52.7954791,-0.540240236617
