Armenia,40.7696272,44.6736646
Austria,47.2000338,13.199959
Azerbaijan,40.3936294,47.7872508
Belgium,50.6407351,4.66696
Bulgaria,42.6073975,25.4856617
Quebec,54.0,-71.9999999
Chile,-31.7613364,-71.3187696
Comores,-12.2045175,44.2832964
Cuba,23.0131338,-80.8328747
Czech Republic,49.8167003,15.4749544
Denmark,55.670249,10.3333283
Egypt,26.2540493,29.2675469
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Hungary,47.1817585,19.5060937
India,22.3511148,78.6677428
Iran,32.9407496,52.9471344
Sicily,37.587794,14.155048
Libya,26.8234472,18.1236723
Lithuania,55.3500003,23.7499998
Macedonia,41.6171214,21.7168387
Madagascar,-18.9249603,46.4416422
Madeira,32.75175465,-16.9817465613
Mauritius,-20.275945,57.5703566
Moldova,47.286747,28.5110236
Morocco,31.1728192,-7.3366042
Netherlands,52.2379891,5.53460738162
Beijing (Peking),39.9059631,116.391248
Fujian (Fukien),26.5450001,117.842778
Guangdong (Kwangtung),23.1357694,113.1982688
Guangxi (Kwangsi),24.0,109.0
Hubei (Hupeh),31.0,112.0
Hunan (Hunan),27.9995878,112.009538
Jilin (Kirin),42.9995032,125.9816054
Shaanxi (Shensi),36.0,109.0
Shandong (Shantung),36.0000001,118.9999999
Shanxi (Shansi),37.0,112.0
Philippines,12.7503486,122.7312101
Poland,52.0977181,19.0258159
Portugal,40.033265,-7.8896262
Romania,45.9852129,24.6859225
Altai Kray,55.9257332,158.7054275
Astrakhan' Oblast,47.1878186,47.608851
Kabardino-Balkarian ASSR,43.4428286,43.4204809
Omsk Oblast,56.0935263,73.5099936
Rostov Oblast,47.6222451,40.7957942
Volgograd Oblast,49.6048339,44.2903582
Voronezh Oblast,50.9800393,40.1506507
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Sri Lanka,7.878,80.7038245875
Sweden,59.6749712,14.5208584
Switzerland,46.7985624,8.2319736
Tselinograd Obl.,51.15092055,71.4388595155
Tunisia,33.8439408,9.400138
Turkey,38.9597594,34.9249653
Turkmenistan,39.3763807,59.3924609
Ukraine,49.4871968,31.2718321
England,52.7954791,-0.540240236617
California,36.7014631,-118.7559973
Georgia,41.6809707,44.0287382
Massachusetts,42.3788774,-72.0323659
Missouri,38.7604815,-92.5617874
South Carolina,33.6874388,-80.4363742
Siberia,5.89168285,-75.9300731239
Uzbekistan,41.32373,63.9528098
Vietnam,13.2904027,108.4265113
