Belgium,50.6407351,4.66696
Bulgaria,42.6073975,25.4856617
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Germany,51.0834196,10.4234469
Hungary,47.1817585,19.5060937
Iran,32.9407496,52.9471344
Italy,42.6384261,12.674297
Netherlands,52.2379891,5.53460738162
Romania,45.9852129,24.6859225
Russia,64.6863136,97.7453061
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Sweden,59.6749712,14.5208584
Turkey,38.9597594,34.9249653
United Kingdom,54.7023545,-3.2765752
